# REGULATORY KYC AUDIT EXPORT
# FORMAT: PSV (PIPE DELIMITED)
# SOURCE: COMPLIANCE_MAIN_DB
verification_id|customer_id|document_type|id_number_masked|verification_vendor|confidence_score|facial_match_pct|screening_flags|verified_timestamp
KYC-12798|C41519|PASSPORT|PASS-****-293|IDnow|0.6|95.1|TAMPERED_DOC_SUSPECTED|2021-12-08 00:00:00
KYC-12799|C13568|DRIVERS_LICENSE|DRIV-****-917|Trulioo|0.98|98.7|EXPIRED_DOC|2024-04-22 00:00:00
KYC-12800|C49837|PASSPORT|PASS-****-505|Onfido|0.69|37.4|TAMPERED_DOC_SUSPECTED|2023-06-09 00:00:00
KYC-12801|C24450|NATIONAL_ID|NATI-****-913|Trulioo|0.78|81.6|PEP_HIT;SANCTION_CLEAR|2021-11-20 00:00:00
KYC-12802|C10393|NATIONAL_ID|NATI-****-759|Trulioo|0.41|69.3|PEP_HIT;SANCTION_CLEAR|2023-08-26 00:00:00
KYC-12803|C85971|NATIONAL_ID|NATI-****-674|Jumio|0.64|74.7|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-02-06 00:00:00
KYC-12804|C43079|DRIVERS_LICENSE|DRIV-****-569|Veriff|0.93|53.9|ADDRESS_MISMATCH_WARN|2023-06-25 00:00:00
KYC-12805|C50442|NATIONAL_ID|NATI-****-895|IDnow|0.35|36.1|CLEAR|2023-06-23 00:00:00
KYC-12806|C67355|NATIONAL_ID|NATI-****-138|Trulioo|0.67|98.3|PEP_HIT;SANCTION_CLEAR|2024-09-19 00:00:00
KYC-12807|C72577|DRIVERS_LICENSE|DRIV-****-843|Jumio|0.98|65.2|CLEAR|2023-02-17 00:00:00
KYC-12808|C38599|PASSPORT|PASS-****-209|Veriff|0.56|47.1|TAMPERED_DOC_SUSPECTED|2024-03-29 00:00:00
KYC-12809|C31182|PASSPORT|PASS-****-250|Jumio|0.74|35.4|ADDRESS_MISMATCH_WARN|2022-10-31 00:00:00
KYC-12810|C36530|PASSPORT|PASS-****-105|IDnow|0.9|95.4|CLEAR|2023-02-15 00:00:00
KYC-12811|C88089|RESIDENCE_PERMIT|RESI-****-740|IDnow|0.76|88.8|ADDRESS_MISMATCH_WARN|2023-04-22 00:00:00
KYC-12812|C94687|NATIONAL_ID|NATI-****-178|Jumio|0.46|73.7|TAMPERED_DOC_SUSPECTED|2022-03-31 00:00:00
KYC-12813|C78823|NATIONAL_ID|NATI-****-753|IDnow|0.55|71.5|PEP_HIT;SANCTION_CLEAR|2024-12-05 00:00:00
KYC-12814|C78452|NATIONAL_ID|NATI-****-729|Trulioo|0.65|97.2|CLEAR|2022-01-21 00:00:00
KYC-12815|C61493|NATIONAL_ID|NATI-****-592|Onfido|0.74|83.1|TAMPERED_DOC_SUSPECTED|2023-05-31 00:00:00
KYC-12816|C11170|DRIVERS_LICENSE|DRIV-****-796|IDnow|0.88|51.1|PEP_HIT;SANCTION_CLEAR|2024-07-25 00:00:00
KYC-12817|C21588|RESIDENCE_PERMIT|RESI-****-893|Veriff|0.98|98.4|CLEAR|2024-01-30 00:00:00
KYC-12818|C90613|NATIONAL_ID|NATI-****-655|Jumio|0.51|32.8|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-04-06 00:00:00
KYC-12819|C41371|PASSPORT|PASS-****-792|IDnow|0.81|67.7|ADDRESS_MISMATCH_WARN|2024-01-04 00:00:00
KYC-12820|C51514|DRIVERS_LICENSE|DRIV-****-414|IDnow|0.87|30.6|CLEAR|2023-04-12 00:00:00
KYC-12821|C31300|PASSPORT|PASS-****-780|IDnow|0.89|59.8|EXPIRED_DOC|2022-09-30 00:00:00
KYC-12822|C55070|RESIDENCE_PERMIT|RESI-****-191|Veriff|0.93|95.7|ADDRESS_MISMATCH_WARN|2024-11-18 00:00:00
KYC-12823|C34653|NATIONAL_ID|NATI-****-762|IDnow|0.86|96.6|CLEAR|2021-12-04 00:00:00
KYC-12824|C88211|DRIVERS_LICENSE|DRIV-****-394|IDnow|0.58|33.8|ADDRESS_MISMATCH_WARN|2023-02-02 00:00:00
KYC-12825|C84119|PASSPORT|PASS-****-183|Trulioo|0.97|35.2|PEP_HIT;SANCTION_CLEAR|2023-02-11 00:00:00
KYC-12826|C54626|DRIVERS_LICENSE|DRIV-****-277|Veriff|0.58|77.8|PEP_HIT;SANCTION_CLEAR|2024-02-05 00:00:00
KYC-12827|C64186|PASSPORT|PASS-****-312|Veriff|0.86|75.0|CLEAR|2023-03-19 00:00:00
KYC-12828|C38833|NATIONAL_ID|NATI-****-704|Veriff|0.65|87.1|PEP_HIT;SANCTION_CLEAR|2022-06-17 00:00:00
KYC-12829|C36937|PASSPORT|PASS-****-893|Jumio|0.44|50.7|CLEAR|2023-10-03 00:00:00
KYC-12830|C87442|DRIVERS_LICENSE|DRIV-****-853|Veriff|0.9|42.7|CLEAR|2023-05-07 00:00:00
KYC-12831|C61656|PASSPORT|PASS-****-827|Veriff|0.67|31.1|CLEAR|2024-02-23 00:00:00
KYC-12832|C17511|NATIONAL_ID|NATI-****-132|IDnow|0.73|40.9|ADDRESS_MISMATCH_WARN|2022-10-30 00:00:00
KYC-12833|C90497|DRIVERS_LICENSE|DRIV-****-201|Onfido|0.7|72.8|CLEAR|2023-10-06 00:00:00
KYC-12834|C25668|PASSPORT|PASS-****-351|IDnow|0.69|83.8|CLEAR|2021-11-22 00:00:00
KYC-12835|C97920|DRIVERS_LICENSE|DRIV-****-400|IDnow|0.49|45.9|CLEAR|2024-02-08 00:00:00
KYC-12836|C44906|RESIDENCE_PERMIT|RESI-****-149|Onfido|0.64|50.0|PEP_HIT;SANCTION_CLEAR|2022-06-24 00:00:00
KYC-12837|C29960|PASSPORT|PASS-****-636|Onfido|0.6|69.6|EXPIRED_DOC|2023-02-06 00:00:00
KYC-12838|C40918|NATIONAL_ID|NATI-****-255|Veriff|0.46|54.0|EXPIRED_DOC|2024-10-09 00:00:00
KYC-12839|C42497|RESIDENCE_PERMIT|RESI-****-514|Onfido|0.95|60.7|PEP_HIT;SANCTION_CLEAR|2023-09-28 00:00:00
KYC-12840|C96415|PASSPORT|PASS-****-948|Veriff|0.92|45.0|PEP_HIT;SANCTION_CLEAR|2022-11-02 00:00:00
KYC-12841|C33622|RESIDENCE_PERMIT|RESI-****-794|Trulioo|0.44|43.3|ADDRESS_MISMATCH_WARN|2023-06-13 00:00:00
KYC-12842|C39736|RESIDENCE_PERMIT|RESI-****-784|Jumio|0.86|82.8|CLEAR|2022-08-21 00:00:00
KYC-12843|C67286|NATIONAL_ID|NATI-****-716|IDnow|0.68|85.5|ADDRESS_MISMATCH_WARN|2022-01-20 00:00:00
KYC-12844|C95299|DRIVERS_LICENSE|DRIV-****-695|IDnow|0.61|50.7|CLEAR|2021-11-08 00:00:00
KYC-12845|C32433|NATIONAL_ID|NATI-****-488|Trulioo|0.8|38.3|PEP_HIT;SANCTION_CLEAR|2023-07-28 00:00:00
KYC-12846|C19998|PASSPORT|PASS-****-643|Veriff|0.49|34.4|CLEAR|2022-05-09 00:00:00
KYC-12847|C55376|NATIONAL_ID|NATI-****-218|Jumio|0.62|76.0|CLEAR|2024-11-26 00:00:00
KYC-12848|C83858|NATIONAL_ID|NATI-****-280|IDnow|0.99|52.8|PEP_HIT;SANCTION_CLEAR|2023-07-03 00:00:00
KYC-12849|C23110|DRIVERS_LICENSE|DRIV-****-328|IDnow|0.82|96.3|EXPIRED_DOC|2022-12-31 00:00:00
KYC-12850|C60860|RESIDENCE_PERMIT|RESI-****-467|Trulioo|0.79|70.9|ADDRESS_MISMATCH_WARN|2024-04-18 00:00:00
KYC-12851|C63613|NATIONAL_ID|NATI-****-124|Onfido|0.8|83.1|TAMPERED_DOC_SUSPECTED|2023-09-15 00:00:00
KYC-12852|C87904|DRIVERS_LICENSE|DRIV-****-601|Trulioo|0.62|72.1|TAMPERED_DOC_SUSPECTED|2022-09-14 00:00:00
KYC-12853|C64929|RESIDENCE_PERMIT|RESI-****-623|Jumio|0.4|42.0|ADDRESS_MISMATCH_WARN|2023-12-18 00:00:00
KYC-12854|C31190|RESIDENCE_PERMIT|RESI-****-190|Jumio|0.73|89.8|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-01-24 00:00:00
KYC-12855|C11168|DRIVERS_LICENSE|DRIV-****-561|IDnow|0.5|78.5|EXPIRED_DOC|2022-11-07 00:00:00
KYC-12856|C78997|NATIONAL_ID|NATI-****-459|Onfido|0.46|34.1|EXPIRED_DOC|2022-07-16 00:00:00
KYC-12857|C93856|PASSPORT|PASS-****-284|Onfido|0.55|35.4|CLEAR|2023-12-17 00:00:00
KYC-12858|C26263|NATIONAL_ID|NATI-****-500|Trulioo|0.88|99.8|EXPIRED_DOC|2022-07-14 00:00:00
KYC-12859|C42077|DRIVERS_LICENSE|DRIV-****-611|Onfido|0.69|54.4|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-11-12 00:00:00
KYC-12860|C53170|RESIDENCE_PERMIT|RESI-****-506|Onfido|0.53|38.6|PEP_HIT;SANCTION_CLEAR|2023-06-02 00:00:00
KYC-12861|C64126|NATIONAL_ID|NATI-****-917|Veriff|0.65|52.9|EXPIRED_DOC|2024-05-26 00:00:00
KYC-12862|C12131|DRIVERS_LICENSE|DRIV-****-294|Veriff|0.83|43.0|CLEAR|2022-02-09 00:00:00
KYC-12863|C38700|NATIONAL_ID|NATI-****-401|IDnow|0.96|36.4|EXPIRED_DOC|2022-08-30 00:00:00
KYC-12864|C74070|RESIDENCE_PERMIT|RESI-****-794|Jumio|0.76|80.9|EXPIRED_DOC|2022-11-09 00:00:00
KYC-12865|C13391|DRIVERS_LICENSE|DRIV-****-541|Onfido|0.82|72.2|CLEAR|2022-06-24 00:00:00
KYC-12866|C23185|PASSPORT|PASS-****-380|Jumio|0.67|95.9|CLEAR|2023-08-10 00:00:00
KYC-12867|C28332|RESIDENCE_PERMIT|RESI-****-640|IDnow|0.71|59.6|CLEAR|2022-04-04 00:00:00
KYC-12868|C34835|NATIONAL_ID|NATI-****-189|Veriff|0.7|76.4|CLEAR|2024-02-21 00:00:00
KYC-12869|C79816|RESIDENCE_PERMIT|RESI-****-840|Veriff|0.81|52.0|PEP_HIT;SANCTION_CLEAR|2021-11-03 00:00:00
KYC-12870|C67260|RESIDENCE_PERMIT|RESI-****-834|Onfido|0.85|84.6|CLEAR|2023-02-14 00:00:00
KYC-12871|C82040|PASSPORT|PASS-****-843|Veriff|0.52|59.8|EXPIRED_DOC|2022-10-21 00:00:00
KYC-12872|C90681|NATIONAL_ID|NATI-****-624|Jumio|0.41|88.7|EXPIRED_DOC|2023-06-06 00:00:00
KYC-12873|C25075|RESIDENCE_PERMIT|RESI-****-641|Jumio|0.65|51.7|PEP_HIT;SANCTION_CLEAR|2024-09-12 00:00:00
KYC-12874|C65983|DRIVERS_LICENSE|DRIV-****-150|Veriff|0.4|65.8|CLEAR|2022-12-01 00:00:00
KYC-12875|C68487|PASSPORT|PASS-****-743|Veriff|0.59|62.7|TAMPERED_DOC_SUSPECTED|2021-10-25 00:00:00
KYC-12876|C31219|PASSPORT|PASS-****-751|Trulioo|0.4|57.5|CLEAR|2022-12-07 00:00:00
KYC-12877|C41271|PASSPORT|PASS-****-363|IDnow|0.72|79.9|EXPIRED_DOC|2023-06-09 00:00:00
KYC-12878|C20564|PASSPORT|PASS-****-556|IDnow|0.8|57.8|EXPIRED_DOC|2023-11-24 00:00:00
KYC-12879|C15238|RESIDENCE_PERMIT|RESI-****-229|Onfido|0.68|35.3|TAMPERED_DOC_SUSPECTED|2022-04-18 00:00:00
KYC-12880|C40719|PASSPORT|PASS-****-598|Jumio|0.56|39.6|ADDRESS_MISMATCH_WARN|2021-09-22 00:00:00
KYC-12881|C83271|RESIDENCE_PERMIT|RESI-****-896|Jumio|0.59|88.1|TAMPERED_DOC_SUSPECTED|2022-07-17 00:00:00
KYC-12882|C53321|DRIVERS_LICENSE|DRIV-****-322|Trulioo|0.67|64.1|CLEAR|2022-12-29 00:00:00
KYC-12883|C45778|DRIVERS_LICENSE|DRIV-****-607|IDnow|0.43|47.5|CLEAR|2024-07-16 00:00:00
KYC-12884|C37277|DRIVERS_LICENSE|DRIV-****-190|Jumio|0.98|53.3|EXPIRED_DOC|2023-01-09 00:00:00
KYC-12885|C33661|DRIVERS_LICENSE|DRIV-****-369|IDnow|0.55|43.1|HIGH_RISK_GEO;SUSPICIOUS_IP|2021-12-23 00:00:00
KYC-12886|C52382|PASSPORT|PASS-****-242|IDnow|0.78|94.1|ADDRESS_MISMATCH_WARN|2021-09-20 00:00:00
KYC-12887|C92399|PASSPORT|PASS-****-364|Veriff|0.44|51.3|PEP_HIT;SANCTION_CLEAR|2022-01-09 00:00:00
KYC-12888|C14000|RESIDENCE_PERMIT|RESI-****-268|Veriff|0.67|85.1|EXPIRED_DOC|2024-11-16 00:00:00
KYC-12889|C38965|DRIVERS_LICENSE|DRIV-****-666|Trulioo|0.69|55.2|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-02-16 00:00:00
KYC-12890|C25607|NATIONAL_ID|NATI-****-556|IDnow|0.9|81.5|CLEAR|2024-12-02 00:00:00
KYC-12891|C54554|PASSPORT|PASS-****-435|IDnow|0.85|85.4|PEP_HIT;SANCTION_CLEAR|2021-12-17 00:00:00
KYC-12892|C70181|PASSPORT|PASS-****-761|Veriff|0.49|42.0|CLEAR|2024-05-06 00:00:00
KYC-12893|C83019|RESIDENCE_PERMIT|RESI-****-564|Jumio|0.93|30.8|EXPIRED_DOC|2024-04-20 00:00:00
KYC-12894|C37709|PASSPORT|PASS-****-594|Jumio|0.93|36.6|TAMPERED_DOC_SUSPECTED|2022-08-14 00:00:00
KYC-12895|C90108|NATIONAL_ID|NATI-****-398|Trulioo|0.59|52.3|ADDRESS_MISMATCH_WARN|2022-08-29 00:00:00
KYC-12896|C56385|RESIDENCE_PERMIT|RESI-****-376|IDnow|0.73|78.3|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-05-22 00:00:00
KYC-12897|C66961|DRIVERS_LICENSE|DRIV-****-653|Onfido|0.41|47.9|PEP_HIT;SANCTION_CLEAR|2021-09-26 00:00:00
KYC-12898|C12723|RESIDENCE_PERMIT|RESI-****-584|IDnow|0.57|94.6|TAMPERED_DOC_SUSPECTED|2023-08-21 00:00:00
KYC-12899|C95486|RESIDENCE_PERMIT|RESI-****-753|Trulioo|0.41|32.1|CLEAR|2022-09-09 00:00:00
KYC-12900|C93150|RESIDENCE_PERMIT|RESI-****-733|IDnow|0.74|67.5|ADDRESS_MISMATCH_WARN|2023-05-08 00:00:00
KYC-12901|C69163|RESIDENCE_PERMIT|RESI-****-430|Jumio|0.51|75.9|CLEAR|2022-02-27 00:00:00
KYC-12902|C98870|DRIVERS_LICENSE|DRIV-****-198|Onfido|0.5|82.6|CLEAR|2022-02-21 00:00:00
KYC-12903|C26279|NATIONAL_ID|NATI-****-206|Onfido|0.71|31.0|CLEAR|2023-08-15 00:00:00
KYC-12904|C51075|PASSPORT|PASS-****-230|Jumio|0.53|50.5|EXPIRED_DOC|2023-10-18 00:00:00
KYC-12905|C30647|DRIVERS_LICENSE|DRIV-****-721|Jumio|0.62|95.8|PEP_HIT;SANCTION_CLEAR|2022-01-31 00:00:00
KYC-12906|C50111|RESIDENCE_PERMIT|RESI-****-206|Onfido|0.86|75.1|ADDRESS_MISMATCH_WARN|2022-08-06 00:00:00
KYC-12907|C15894|NATIONAL_ID|NATI-****-795|IDnow|0.85|32.3|CLEAR|2022-05-27 00:00:00
KYC-12908|C81309|PASSPORT|PASS-****-354|Onfido|0.66|96.8|PEP_HIT;SANCTION_CLEAR|2024-07-02 00:00:00
KYC-12909|C97224|DRIVERS_LICENSE|DRIV-****-145|Onfido|0.72|69.0|ADDRESS_MISMATCH_WARN|2023-03-05 00:00:00
KYC-12910|C59933|RESIDENCE_PERMIT|RESI-****-895|Veriff|0.61|87.3|CLEAR|2024-06-14 00:00:00
KYC-12911|C38386|DRIVERS_LICENSE|DRIV-****-816|Trulioo|0.48|88.5|ADDRESS_MISMATCH_WARN|2023-08-30 00:00:00
KYC-12912|C78151|RESIDENCE_PERMIT|RESI-****-157|Onfido|0.83|71.4|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-12-30 00:00:00
KYC-12913|C93665|PASSPORT|PASS-****-509|Veriff|0.86|45.9|ADDRESS_MISMATCH_WARN|2024-03-09 00:00:00
KYC-12914|C93825|NATIONAL_ID|NATI-****-386|Veriff|0.58|73.6|ADDRESS_MISMATCH_WARN|2022-10-28 00:00:00
KYC-12915|C99754|NATIONAL_ID|NATI-****-613|Onfido|0.49|38.3|HIGH_RISK_GEO;SUSPICIOUS_IP|2024-11-25 00:00:00
KYC-12916|C25139|DRIVERS_LICENSE|DRIV-****-775|Trulioo|0.74|96.2|CLEAR|2022-10-01 00:00:00
KYC-12917|C31097|NATIONAL_ID|NATI-****-510|Trulioo|0.46|38.2|TAMPERED_DOC_SUSPECTED|2022-03-22 00:00:00
KYC-12918|C60475|PASSPORT|PASS-****-190|IDnow|0.44|43.8|CLEAR|2022-06-19 00:00:00
KYC-12919|C55418|RESIDENCE_PERMIT|RESI-****-272|Veriff|0.72|32.0|TAMPERED_DOC_SUSPECTED|2024-09-17 00:00:00
KYC-12920|C13535|RESIDENCE_PERMIT|RESI-****-395|Veriff|0.94|55.7|PEP_HIT;SANCTION_CLEAR|2023-11-21 00:00:00
KYC-12921|C78888|RESIDENCE_PERMIT|RESI-****-730|Trulioo|0.56|43.3|CLEAR|2021-10-12 00:00:00
KYC-12922|C14017|PASSPORT|PASS-****-471|Trulioo|0.76|77.5|CLEAR|2021-12-27 00:00:00
KYC-12923|C70392|NATIONAL_ID|NATI-****-894|Onfido|0.69|45.4|CLEAR|2024-02-18 00:00:00
KYC-12924|C35823|NATIONAL_ID|NATI-****-481|Trulioo|0.98|63.1|CLEAR|2022-05-20 00:00:00
KYC-12925|C51177|PASSPORT|PASS-****-725|Veriff|0.6|78.2|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-10-08 00:00:00
KYC-12926|C47725|NATIONAL_ID|NATI-****-180|Onfido|0.76|90.9|ADDRESS_MISMATCH_WARN|2023-10-30 00:00:00
KYC-12927|C54022|PASSPORT|PASS-****-907|Jumio|0.55|75.6|ADDRESS_MISMATCH_WARN|2023-05-04 00:00:00
KYC-12928|C73534|NATIONAL_ID|NATI-****-544|IDnow|0.64|87.3|PEP_HIT;SANCTION_CLEAR|2023-08-18 00:00:00
KYC-12929|C23276|NATIONAL_ID|NATI-****-467|Veriff|0.65|90.7|CLEAR|2024-09-28 00:00:00
KYC-12930|C76676|RESIDENCE_PERMIT|RESI-****-625|Trulioo|0.91|82.3|PEP_HIT;SANCTION_CLEAR|2022-12-06 00:00:00
KYC-12931|C21047|NATIONAL_ID|NATI-****-637|Jumio|0.46|51.6|PEP_HIT;SANCTION_CLEAR|2024-06-16 00:00:00
KYC-12932|C12768|RESIDENCE_PERMIT|RESI-****-428|Jumio|0.56|58.3|TAMPERED_DOC_SUSPECTED|2024-05-10 00:00:00
KYC-12933|C95271|PASSPORT|PASS-****-743|Onfido|0.98|69.7|PEP_HIT;SANCTION_CLEAR|2022-04-18 00:00:00
KYC-12934|C46575|NATIONAL_ID|NATI-****-962|Jumio|0.77|56.6|CLEAR|2024-03-05 00:00:00
KYC-12935|C13097|DRIVERS_LICENSE|DRIV-****-749|Jumio|0.49|74.2|TAMPERED_DOC_SUSPECTED|2023-02-25 00:00:00
KYC-12936|C26862|PASSPORT|PASS-****-373|Onfido|0.49|63.7|TAMPERED_DOC_SUSPECTED|2023-11-18 00:00:00
KYC-12937|C71899|PASSPORT|PASS-****-148|Trulioo|0.88|69.7|CLEAR|2022-04-21 00:00:00
KYC-12938|C50586|RESIDENCE_PERMIT|RESI-****-445|Trulioo|0.54|84.8|CLEAR|2024-05-28 00:00:00
KYC-12939|C65225|RESIDENCE_PERMIT|RESI-****-703|Veriff|0.41|61.5|ADDRESS_MISMATCH_WARN|2024-10-04 00:00:00
KYC-12940|C90600|DRIVERS_LICENSE|DRIV-****-465|Trulioo|0.8|58.5|ADDRESS_MISMATCH_WARN|2024-04-18 00:00:00
KYC-12941|C64531|DRIVERS_LICENSE|DRIV-****-117|IDnow|0.97|63.5|CLEAR|2022-08-16 00:00:00
KYC-12942|C79338|NATIONAL_ID|NATI-****-940|Jumio|0.62|43.0|CLEAR|2024-05-24 00:00:00
KYC-12943|C42174|NATIONAL_ID|NATI-****-978|Jumio|0.71|45.0|PEP_HIT;SANCTION_CLEAR|2023-12-26 00:00:00
KYC-12944|C98287|RESIDENCE_PERMIT|RESI-****-476|Veriff|0.51|96.1|TAMPERED_DOC_SUSPECTED|2024-12-07 00:00:00
KYC-12945|C20474|NATIONAL_ID|NATI-****-136|IDnow|0.39|32.9|TAMPERED_DOC_SUSPECTED|2023-07-23 00:00:00
KYC-12946|C31727|PASSPORT|PASS-****-219|Trulioo|0.39|47.0|CLEAR|2022-06-27 00:00:00
KYC-12947|C26817|DRIVERS_LICENSE|DRIV-****-346|Onfido|0.8|50.3|ADDRESS_MISMATCH_WARN|2024-05-19 00:00:00
KYC-12948|C79071|RESIDENCE_PERMIT|RESI-****-399|Veriff|0.77|85.4|PEP_HIT;SANCTION_CLEAR|2021-10-23 00:00:00
KYC-12949|C41449|RESIDENCE_PERMIT|RESI-****-541|Trulioo|0.4|77.3|CLEAR|2023-04-01 00:00:00
KYC-12950|C28190|PASSPORT|PASS-****-928|Jumio|0.88|94.8|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-09-18 00:00:00
KYC-12951|C59029|NATIONAL_ID|NATI-****-706|Jumio|0.51|97.1|EXPIRED_DOC|2023-09-02 00:00:00
KYC-12952|C31362|NATIONAL_ID|NATI-****-973|Onfido|0.77|64.0|CLEAR|2021-09-20 00:00:00
KYC-12953|C12224|NATIONAL_ID|NATI-****-742|Jumio|0.59|96.1|CLEAR|2024-09-18 00:00:00
KYC-12954|C93086|PASSPORT|PASS-****-816|Trulioo|0.8|88.2|ADDRESS_MISMATCH_WARN|2022-07-15 00:00:00
KYC-12955|C42298|DRIVERS_LICENSE|DRIV-****-604|Trulioo|0.46|89.6|CLEAR|2023-02-13 00:00:00
KYC-12956|C39570|PASSPORT|PASS-****-384|IDnow|0.77|61.6|PEP_HIT;SANCTION_CLEAR|2022-03-16 00:00:00
KYC-12957|C89412|DRIVERS_LICENSE|DRIV-****-223|Onfido|0.44|75.9|TAMPERED_DOC_SUSPECTED|2023-10-13 00:00:00
KYC-12958|C17606|NATIONAL_ID|NATI-****-816|Jumio|0.78|60.6|CLEAR|2024-08-24 00:00:00
KYC-12959|C88888|DRIVERS_LICENSE|DRIV-****-533|Onfido|0.89|49.5|EXPIRED_DOC|2022-02-08 00:00:00
KYC-12960|C14871|PASSPORT|PASS-****-398|Onfido|0.4|48.3|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-07-24 00:00:00
KYC-12961|C75986|PASSPORT|PASS-****-689|Onfido|0.51|59.3|EXPIRED_DOC|2024-11-08 00:00:00
KYC-12962|C29920|PASSPORT|PASS-****-195|Trulioo|0.36|30.3|CLEAR|2023-05-06 00:00:00
KYC-12963|C70866|PASSPORT|PASS-****-634|Trulioo|0.78|39.8|PEP_HIT;SANCTION_CLEAR|2022-03-11 00:00:00
KYC-12964|C41540|RESIDENCE_PERMIT|RESI-****-664|Trulioo|0.78|85.7|ADDRESS_MISMATCH_WARN|2023-06-20 00:00:00
KYC-12965|C48695|PASSPORT|PASS-****-826|Trulioo|0.79|92.0|EXPIRED_DOC|2024-05-16 00:00:00
KYC-12966|C74292|RESIDENCE_PERMIT|RESI-****-684|Jumio|0.85|35.1|CLEAR|2023-05-17 00:00:00
KYC-12967|C80498|DRIVERS_LICENSE|DRIV-****-595|IDnow|0.9|35.9|PEP_HIT;SANCTION_CLEAR|2022-03-06 00:00:00
KYC-12968|C27660|PASSPORT|PASS-****-108|Onfido|0.79|73.2|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-04-13 00:00:00
KYC-12969|C31045|NATIONAL_ID|NATI-****-794|Onfido|0.97|57.1|CLEAR|2022-08-24 00:00:00
KYC-12970|C10283|NATIONAL_ID|NATI-****-454|Veriff|0.39|73.6|ADDRESS_MISMATCH_WARN|2023-09-17 00:00:00
KYC-12971|C17855|NATIONAL_ID|NATI-****-598|Jumio|0.75|86.1|CLEAR|2022-05-16 00:00:00
KYC-12972|C50522|DRIVERS_LICENSE|DRIV-****-264|IDnow|0.88|91.9|ADDRESS_MISMATCH_WARN|2024-06-17 00:00:00
KYC-12973|C40816|RESIDENCE_PERMIT|RESI-****-696|Trulioo|0.68|97.7|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-03-01 00:00:00
KYC-12974|C81712|PASSPORT|PASS-****-154|Onfido|0.74|67.9|CLEAR|2022-03-10 00:00:00
KYC-12975|C17952|NATIONAL_ID|NATI-****-419|Trulioo|0.43|44.1|TAMPERED_DOC_SUSPECTED|2021-11-13 00:00:00
KYC-12976|C90870|RESIDENCE_PERMIT|RESI-****-262|IDnow|0.5|49.5|TAMPERED_DOC_SUSPECTED|2024-08-31 00:00:00
KYC-12977|C92422|RESIDENCE_PERMIT|RESI-****-191|IDnow|0.89|58.2|PEP_HIT;SANCTION_CLEAR|2022-07-19 00:00:00
KYC-12978|C24402|PASSPORT|PASS-****-404|IDnow|0.82|66.9|CLEAR|2024-03-31 00:00:00
KYC-12979|C67188|RESIDENCE_PERMIT|RESI-****-527|Onfido|0.54|36.4|CLEAR|2024-03-10 00:00:00
KYC-12980|C53126|PASSPORT|PASS-****-514|Trulioo|0.48|56.9|EXPIRED_DOC|2022-10-24 00:00:00
KYC-12981|C81264|RESIDENCE_PERMIT|RESI-****-634|IDnow|0.47|45.5|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-01-15 00:00:00
KYC-12982|C76048|RESIDENCE_PERMIT|RESI-****-195|Jumio|0.56|85.8|CLEAR|2021-11-18 00:00:00
KYC-12983|C78020|RESIDENCE_PERMIT|RESI-****-176|Onfido|0.46|56.0|EXPIRED_DOC|2022-03-28 00:00:00
KYC-12984|C85377|DRIVERS_LICENSE|DRIV-****-116|IDnow|0.75|60.1|CLEAR|2024-08-13 00:00:00
KYC-12985|C64176|PASSPORT|PASS-****-694|Trulioo|0.58|72.6|CLEAR|2023-07-05 00:00:00
KYC-12986|C90543|NATIONAL_ID|NATI-****-115|Veriff|0.41|83.5|CLEAR|2022-10-24 00:00:00
KYC-12987|C23318|PASSPORT|PASS-****-521|IDnow|0.76|75.1|TAMPERED_DOC_SUSPECTED|2022-07-21 00:00:00
KYC-12988|C21416|NATIONAL_ID|NATI-****-180|IDnow|0.8|84.0|ADDRESS_MISMATCH_WARN|2022-11-04 00:00:00
KYC-12989|C27573|RESIDENCE_PERMIT|RESI-****-618|Trulioo|0.55|54.2|CLEAR|2023-04-02 00:00:00
KYC-12990|C23449|NATIONAL_ID|NATI-****-140|Jumio|0.96|40.6|CLEAR|2024-12-06 00:00:00
KYC-12991|C48092|NATIONAL_ID|NATI-****-180|Veriff|0.9|32.1|TAMPERED_DOC_SUSPECTED|2022-03-20 00:00:00
KYC-12992|C21295|DRIVERS_LICENSE|DRIV-****-184|Onfido|0.61|56.2|ADDRESS_MISMATCH_WARN|2024-07-04 00:00:00
KYC-12993|C74908|RESIDENCE_PERMIT|RESI-****-393|Jumio|0.91|33.2|CLEAR|2024-08-06 00:00:00
KYC-12994|C23752|DRIVERS_LICENSE|DRIV-****-271|Trulioo|0.61|97.3|CLEAR|2023-04-02 00:00:00
